epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
19,739,,,0.05102526396512985,0.05201760306954384,0.0609654039144516,0.05396217480301857,0.03312860056757927
19,739,0.013302243314683437,,,,,,
20,749,,0.012809592299163342,,,,,
20,776,,,0.056048791855573654,0.05714660510420799,0.06653499603271484,0.05949981138110161,0.033577270805835724
20,776,0.013236084021627903,,,,,,
21,799,,0.01308932900428772,,,,,
21,813,,,0.058439720422029495,0.05962539464235306,0.06884164363145828,0.06215488165616989,0.03463800624012947
21,813,0.01322199311107397,,,,,,
22,849,,0.013033405877649784,,,,,
22,850,,,0.051267098635435104,0.05226201191544533,0.06124722585082054,0.054227542132139206,0.03338535130023956
22,850,0.013218002393841743,,,,,,
23,887,,,0.06333038955926895,0.06470242887735367,0.07358693331480026,0.06761207431554794,0.03581029549241066
23,887,0.01321991253644228,,,,,,
24,899,,0.014403156004846096,,,,,
24,924,,,0.06344249844551086,0.0648193210363388,0.0736919492483139,0.0677376240491867,0.03646349906921387
24,924,0.013141032308340073,,,,,,
25,949,,0.016061576083302498,,,,,
25,961,,,0.05996846407651901,0.061214860528707504,0.07028385251760483,0.06385795772075653,0.035344649106264114
25,961,0.013238465413451195,,,,,,
26,998,,,0.06564318388700485,0.06711864471435547,0.07571659237146378,0.0702066719532013,0.03700508177280426
26,998,0.013172057457268238,,,,,,
27,999,,0.012162918224930763,,,,,
27,1035,,,0.0696231871843338,0.07128213346004486,0.07937503606081009,0.07468851655721664,0.03786246106028557
27,1035,0.01318398118019104,,,,,,
28,1049,,0.013812365010380745,,,,,
28,1072,,,0.0658501610159874,0.06733641028404236,0.07589356601238251,0.07043961435556412,0.03682856634259224
28,1072,0.013257453218102455,,,,,,
29,1099,,0.015418346971273422,,,,,
29,1109,,,0.06843991577625275,0.0700438991189003,0.07828690856695175,0.07335415482521057,0.0375637412071228
29,1109,0.013177412562072277,,,,,,
30,1146,,,0.06852129101753235,0.0701303631067276,0.07834972441196442,0.07344619184732437,0.037332311272621155
30,1146,0.013170115649700165,,,,,,
31,1149,,0.0140471076592803,,,,,
31,1183,,,0.07107874751091003,0.07281706482172012,0.08061248809099197,0.07633520662784576,0.03838088735938072
31,1183,0.013099940493702888,,,,,,
32,1199,,0.012382118962705135,,,,,
32,1220,,,0.06815182417631149,0.06974168866872787,0.07802926748991013,0.07302936166524887,0.03763296455144882
32,1220,0.013184723444283009,,,,,,
33,1249,,0.014823934063315392,,,,,
33,1257,,,0.06877151876688004,0.07039158046245575,0.07858537137508392,0.07372809201478958,0.03775615245103836
33,1257,0.013237145729362965,,,,,,
34,1294,,,0.061331041157245636,0.06262911111116409,0.0716080591082573,0.06537793576717377,0.03572090342640877
34,1294,0.013192858546972275,,,,,,
35,1299,,0.011339916847646236,,,,,
35,1331,,,0.06207823008298874,0.06340375542640686,0.07234746962785721,0.06621227413415909,0.03611600399017334
35,1331,0.013178026303648949,,,,,,
36,1349,,0.013660017400979996,,,,,
36,1368,,,0.062445759773254395,0.06378542631864548,0.07270567864179611,0.06662314385175705,0.03634057193994522
36,1368,0.013217294588685036,,,,,,
37,1399,,0.014681904576718807,,,,,
37,1405,,,0.0641520693898201,0.06556472182273865,0.07430312037467957,0.06853409111499786,0.036598287522792816
37,1405,0.013126960955560207,,,,,,
38,1442,,,0.059304412454366684,0.06052752211689949,0.06962134689092636,0.06311868131160736,0.035215139389038086
38,1442,0.013204503804445267,,,,,,
39,1449,,0.011653752997517586,,,,,
39,1479,,,0.0637318417429924,0.06512519717216492,0.07392175495624542,0.06806281954050064,0.03651731461286545
39,1479,0.013123759999871254,,,,,,
40,1499,,0.012792310677468777,,,,,
40,1516,,,0.06586294621229172,0.06735058128833771,0.0758976861834526,0.0704542025923729,0.03714108094573021
40,1516,0.013194842264056206,,,,,,
41,1549,,0.012583472765982151,,,,,
41,1553,,,0.06382317841053009,0.06522135436534882,0.07399844378232956,0.06816539913415909,0.03665491193532944
41,1553,0.013156339526176453,,,,,,
42,1590,,,0.0635165274143219,0.06490106135606766,0.0737161859869957,0.06782172620296478,0.0364266037940979
42,1590,0.01317898090928793,,,,,,
43,1599,,0.01592996157705784,,,,,
43,1627,,,0.061147548258304596,0.062439244240522385,0.0714230164885521,0.06517326831817627,0.03579922392964363
43,1627,0.013151654973626137,,,,,,
44,1649,,0.012947926297783852,,,,,
44,1664,,,0.0621865913271904,0.06351716816425323,0.07244410365819931,0.06633365899324417,0.03608614578843117
44,1664,0.013187786564230919,,,,,,
45,1699,,0.013442691415548325,,,,,
45,1701,,,0.064332515001297,0.0657535120844841,0.07446650415658951,0.06873653829097748,0.03672261908650398
45,1701,0.013158092275261879,,,,,,
46,1738,,,0.06168488785624504,0.06299663335084915,0.07195103168487549,0.06577315926551819,0.035941191017627716
46,1738,0.01314565259963274,,,,,,
47,1749,,0.013908697292208672,,,,,
47,1775,,,0.06353555619716644,0.0649220272898674,0.07372282445430756,0.06784334033727646,0.03636525943875313
47,1775,0.013174603693187237,,,,,,
48,1799,,0.013744091615080833,,,,,
48,1812,,,0.06512556225061417,0.06658141314983368,0.07520388811826706,0.06962630897760391,0.03704104200005531
48,1812,0.013163003139197826,,,,,,
49,1849,,0.014054222963750362,,,,,
49,1849,,,0.0618138462305069,0.06313039362430573,0.07207796722650528,0.06591718643903732,0.035998694598674774
49,1849,0.013170826248824596,,,,,,
50,1886,,,0.06674469262361526,0.06827317923307419,0.07670284062623978,0.07144584506750107,0.037188444286584854
50,1886,0.01313826721161604,,,,,,
51,1899,,0.010324961505830288,,,,,
51,1923,,,0.06309524178504944,0.06446123123168945,0.07332704216241837,0.06734982877969742,0.03648803010582924
51,1923,0.013159911148250103,,,,,,
52,1949,,0.013284508138895035,,,,,
52,1960,,,0.06276556849479675,0.06411781907081604,0.0730152428150177,0.06698090583086014,0.036282796412706375
52,1960,0.013179133646190166,,,,,,
53,1997,,,0.06213351711630821,0.06346254795789719,0.07238724082708359,0.0662744790315628,0.03599024564027786
53,1997,0.013181260786950588,,,,,,
54,1999,,0.013704424723982811,,,,,
54,2034,,,0.06696916371583939,0.06850790977478027,0.0769096091389656,0.07169842720031738,0.03721404820680618
54,2034,0.013135957531630993,,,,,,
55,2049,,0.011993861757218838,,,,,
55,2071,,,0.06272753328084946,0.0640784353017807,0.07297686487436295,0.0669383853673935,0.03635268285870552
55,2071,0.013142010197043419,,,,,,
56,2099,,0.01622978411614895,,,,,
56,2108,,,0.06164413318037987,0.06295554339885712,0.07189860194921494,0.06572799384593964,0.03583740442991257
56,2108,0.013137182220816612,,,,,,
57,2145,,,0.06429701298475266,0.0657176673412323,0.07442165911197662,0.06869705766439438,0.036686837673187256
57,2145,0.013174912892282009,,,,,,
58,2149,,0.011974058113992214,,,,,
58,2182,,,0.06534422934055328,0.06681106239557266,0.07539453357458115,0.06987215578556061,0.036851849406957626
58,2182,0.01312218140810728,,,,,,
59,2199,,0.013540687039494514,,,,,
59,2219,,,0.063909150660038,0.06531284004449844,0.07406098395586014,0.06826221942901611,0.03650709614157677
59,2219,0.013176335021853447,,,,,,
60,2249,,0.011195491999387741,,,,,
60,2256,,,0.06230004504323006,0.06363532692193985,0.07255116105079651,0.06646058708429337,0.03617324307560921
60,2256,0.01313093677163124,,,,,,
61,2293,,,0.06525575369596481,0.06671948730945587,0.07530447840690613,0.06977303326129913,0.03689597174525261
61,2293,0.013117372989654541,,,,,,
62,2299,,0.012710305862128735,,,,,
62,2330,,,0.06164940819144249,0.06296112388372421,0.07190270721912384,0.06573392450809479,0.035940662026405334
62,2330,0.013173840939998627,,,,,,
63,2349,,0.01293617021292448,,,,,
63,2367,,,0.061531271785497665,0.06283879280090332,0.07178431749343872,0.06560207158327103,0.035967376083135605
63,2367,0.013174742460250854,,,,,,
64,2399,,0.01212384458631277,,,,,
64,2404,,,0.06386874616146088,0.06527039408683777,0.07402614504098892,0.06821685284376144,0.03655710071325302
64,2404,0.01312191877514124,,,,,,
65,2441,,,0.06378387659788132,0.06518284976482391,0.07393712550401688,0.0681220144033432,0.03664255142211914
65,2441,0.013154411688446999,,,,,,
66,2449,,0.01172244269400835,,,,,
66,2478,,,0.06493375450372696,0.06638313829898834,0.075006403028965,0.06941154599189758,0.03685925155878067
66,2478,0.013162489049136639,,,,,,
67,2499,,0.014330267906188965,,,,,
67,2515,,,0.0590578056871891,0.06027333810925484,0.0693640187382698,0.06284460425376892,0.03532641753554344
67,2515,0.013154853135347366,,,,,,
68,2549,,0.011996653862297535,,,,,
68,2552,,,0.06156350299715996,0.0628724917769432,0.07181328535079956,0.06563813984394073,0.03592376783490181
68,2552,0.013167100958526134,,,,,,
69,2589,,,0.0637628510594368,0.06516097486019135,0.073916956782341,0.06809847056865692,0.03658262640237808
69,2589,0.013160903006792068,,,,,,
70,2599,,0.012684001587331295,,,,,
70,2626,,,0.06454873085021973,0.06598138809204102,0.07464632391929626,0.06897961348295212,0.036838967353105545
70,2626,0.013159253634512424,,,,,,
71,2649,,0.015844294801354408,,,,,
71,2663,,,0.06440816819667816,0.0658353790640831,0.07450856268405914,0.06882214546203613,0.03680766001343727
71,2663,0.013146218843758106,,,,,,
72,2699,,0.011899158358573914,,,,,
72,2700,,,0.06618932634592056,0.0676954835653305,0.07616311311721802,0.07082204520702362,0.0371675007045269
72,2700,0.013112529180943966,,,,,,
73,2737,,,0.06312824785709381,0.0644993782043457,0.07332081347703934,0.06738777458667755,0.036515794694423676
73,2737,0.013117803260684013,,,,,,
74,2749,,0.012990681454539299,,,,,
74,2774,,,0.06626258790493011,0.06777310371398926,0.07622095197439194,0.0709046944975853,0.03710693493485451
74,2774,0.013158387504518032,,,,,,
75,2799,,0.011759054847061634,,,,,
75,2811,,,0.06511588394641876,0.06657590717077255,0.07515072077512741,0.06961667537689209,0.03680821880698204
75,2811,0.013154176063835621,,,,,,
76,2848,,,0.059476327151060104,0.06070885434746742,0.06975577026605606,0.06331101059913635,0.03546040132641792
76,2848,0.013151648454368114,,,,,,
77,2849,,0.01291410718113184,,,,,
77,2885,,,0.06561224907636642,0.0670936107635498,0.07561837136745453,0.07017386704683304,0.03710034862160683
77,2885,0.013128185644745827,,,,,,
78,2899,,0.014587861485779285,,,,,
78,2922,,,0.06015268340706825,0.0614095963537693,0.07042430341243744,0.06406434625387192,0.035832278430461884
78,2922,0.013179710134863853,,,,,,
79,2949,,0.014422597363591194,,,,,
79,2959,,,0.06115527078509331,0.06245029717683792,0.07139894366264343,0.06518279761075974,0.035927534103393555
79,2959,0.0131146851927042,,,,,,
80,2996,,,0.06346268206834793,0.06484927982091904,0.07362240552902222,0.06776256859302521,0.03654336929321289
80,2996,0.013129426166415215,,,,,,
81,2999,,0.01140222791582346,,,,,
81,3033,,,0.06557304412126541,0.06705288589000702,0.07557977735996246,0.0701298788189888,0.03714655339717865
81,3033,0.013148258440196514,,,,,,
82,3049,,0.011916725896298885,,,,,
82,3070,,,0.06487498432397842,0.06632431596517563,0.07492733746767044,0.06934627890586853,0.037089742720127106
82,3070,0.013147003948688507,,,,,,
83,3099,,0.011509797535836697,,,,,
83,3107,,,0.06590445339679718,0.06739969551563263,0.07588149607181549,0.0705023780465126,0.037182047963142395
83,3107,0.013163498602807522,,,,,,
84,3144,,,0.06014753133058548,0.0614045225083828,0.07041643559932709,0.06405869126319885,0.03584274277091026
84,3144,0.013189300894737244,,,,,,
85,3149,,0.01359313353896141,,,,,
85,3181,,,0.06458824872970581,0.06602530926465988,0.07465726882219315,0.06902466714382172,0.036713916808366776
85,3181,0.013156834058463573,,,,,,
86,3199,,0.013765985146164894,,,,,
86,3218,,,0.061131201684474945,0.06242559477686882,0.07137253135442734,0.0651560127735138,0.03597220033407211
86,3218,0.013134142383933067,,,,,,
87,3249,,0.014066968113183975,,,,,
87,3255,,,0.06548616290092468,0.06696274876594543,0.07549332082271576,0.07003246992826462,0.03712546452879906
87,3255,0.013116945512592793,,,,,,
88,3292,,,0.06335671246051788,0.06473977118730545,0.07351340353488922,0.0676441565155983,0.036480825394392014
88,3292,0.013080072589218616,,,,,,
89,3299,,0.015656571835279465,,,,,
89,3329,,,0.06343994289636612,0.0648265928030014,0.07359102368354797,0.06773737818002701,0.03662401810288429
89,3329,0.01320523303002119,,,,,,
90,3349,,0.012644445523619652,,,,,
90,3366,,,0.06100507453083992,0.06229499354958534,0.07124628126621246,0.06501533836126328,0.03600672632455826
90,3366,0.01314882654696703,,,,,,
91,3399,,0.01260334625840187,,,,,
91,3403,,,0.06309224665164948,0.06446413695812225,0.07326424866914749,0.06734807789325714,0.03641880303621292
91,3403,0.013115372508764267,,,,,,
92,3440,,,0.06218971684575081,0.06352483481168747,0.07240239530801773,0.06633847206830978,0.03601332753896713
92,3440,0.013159699738025665,,,,,,
93,3449,,0.01570971868932247,,,,,
93,3477,,,0.06527769565582275,0.0667465403676033,0.07528525590896606,0.0697987824678421,0.03702963516116142
93,3477,0.013107797130942345,,,,,,
94,3499,,0.01200967375189066,,,,,
94,3514,,,0.060836974531412125,0.06212121993303299,0.07107506692409515,0.06482796370983124,0.03583914414048195
94,3514,0.013148783706128597,,,,,,
95,3549,,0.013643459416925907,,,,,
95,3551,,,0.06277479231357574,0.06413370370864868,0.07296136021614075,0.06699291616678238,0.03636683151125908
95,3551,0.013203448615968227,,,,,,
96,3588,,,0.06011037901043892,0.06136853247880936,0.07035305351018906,0.06401804089546204,0.035579878836870193
96,3588,0.013115016743540764,,,,,,
97,3599,,0.013888860121369362,,,,,
97,3625,,,0.06475229561328888,0.0661984458565712,0.07479182630777359,0.06920921057462692,0.03697261959314346
97,3625,0.013152494095265865,,,,,,
98,3649,,0.011613353155553341,,,,,
98,3662,,,0.06633652001619339,0.06785336136817932,0.07626127451658249,0.07098863273859024,0.037184637039899826
98,3662,0.013143460266292095,,,,,,
99,3699,,0.013706590048968792,,,,,
99,3699,,,0.06771513819694519,0.06929280608892441,0.07755386829376221,0.07253951579332352,0.03755012899637222
99,3699,0.013140501454472542,,,,,,
